eva_count_list,eva_value_list,control_tag_list,servers_list
396,6.101048674583435,S,"('192.168.0.15', 5001)"
397,6.069850854873657,S,"('192.168.0.18', 5001)"
398,6.357323341369629,S,"('192.168.0.17', 5001)"
399,6.514417786598205,S,"('192.168.0.17', 5001)"
400,6.521136074066162,S,"('192.168.0.18', 5001)"
401,6.2519812631607055,S,"('192.168.0.16', 5001)"
402,6.288819556236267,S,"('192.168.0.17', 5001)"
403,6.3023550319671635,S,"('192.168.0.15', 5001)"
404,6.3304063415527345,S,"('192.168.0.15', 5001)"
405,6.866766953468323,S,"('192.168.0.16', 5001)"
406,7.35386634349823,S,"('192.168.0.18', 5001)"
407,7.033934831619263,S,"('192.168.0.16', 5001)"
408,6.9333337211608885,S,"('192.168.0.18', 5001)"
409,7.144733767509461,S,"('192.168.0.16', 5001)"
410,7.038622879981995,S,"('192.168.0.17', 5001)"
411,6.912984318733216,S,"('192.168.0.15', 5001)"
412,6.714826464653015,S,"('192.168.0.17', 5001)"
413,6.692370915412903,S,"('192.168.0.17', 5001)"
414,6.327701358795166,S,"('192.168.0.16', 5001)"
415,6.236157426834106,S,"('192.168.0.16', 5001)"
416,6.209113254547119,S,"('192.168.0.15', 5001)"
417,6.37222309589386,S,"('192.168.0.15', 5001)"
418,6.207554292678833,S,"('192.168.0.15', 5001)"
419,6.517797527313232,S,"('192.168.0.16', 5001)"
420,6.45368420124054,S,"('192.168.0.18', 5001)"
421,6.470994625091553,S,"('192.168.0.17', 5001)"
422,6.546838397979736,S,"('192.168.0.17', 5001)"
423,6.574053149223328,S,"('192.168.0.16', 5001)"
424,6.695714206695556,S,"('192.168.0.16', 5001)"
425,6.72707573890686,S,"('192.168.0.15', 5001)"
426,6.703323187828064,S,"('192.168.0.18', 5001)"
427,6.883322839736938,S,"('192.168.0.17', 5001)"
428,7.026627321243286,S,"('192.168.0.16', 5001)"
429,7.03810218334198,S,"('192.168.0.17', 5001)"
430,7.053324780464172,S,"('192.168.0.18', 5001)"
431,7.227658371925354,S,"('192.168.0.17', 5001)"
432,7.272688970565796,S,"('192.168.0.18', 5001)"
433,7.262823619842529,S,"('192.168.0.17', 5001)"
434,7.444102630615235,S,"('192.168.0.18', 5001)"
435,7.483810591697693,S,"('192.168.0.18', 5001)"
436,7.496409707069397,S,"('192.168.0.18', 5001)"
437,7.715973129272461,S,"('192.168.0.17', 5001)"
438,7.638180766105652,S,"('192.168.0.16', 5001)"
439,7.7806640195846555,S,"('192.168.0.18', 5001)"
440,7.623524103164673,S,"('192.168.0.15', 5001)"
441,7.610081834793091,S,"('192.168.0.16', 5001)"
442,7.433650088310242,S,"('192.168.0.16', 5001)"
443,7.4110352897644045,S,"('192.168.0.18', 5001)"
444,7.445257949829101,S,"('192.168.0.16', 5001)"
445,7.494006767272949,S,"('192.168.0.16', 5001)"
446,7.302499008178711,S,"('192.168.0.18', 5001)"
447,7.3065534639358525,S,"('192.168.0.17', 5001)"
448,6.957223777770996,S,"('192.168.0.17', 5001)"
449,6.741524572372437,S,"('192.168.0.16', 5001)"
450,6.9949345302581785,S,"('192.168.0.17', 5001)"
451,6.99431453704834,S,"('192.168.0.17', 5001)"
452,6.964277181625366,S,"('192.168.0.16', 5001)"
453,6.9369783163070675,S,"('192.168.0.18', 5001)"
454,7.218521661758423,S,"('192.168.0.18', 5001)"
455,6.728639149665833,S,"('192.168.0.18', 5001)"
456,6.21726948261261,S,"('192.168.0.16', 5001)"
457,6.595219807624817,S,"('192.168.0.16', 5001)"
458,6.591633243560791,S,"('192.168.0.15', 5001)"
459,6.257143840789795,S,"('192.168.0.17', 5001)"
460,6.347556819915772,S,"('192.168.0.18', 5001)"
461,6.339314451217652,S,"('192.168.0.17', 5001)"
462,6.333384737968445,S,"('192.168.0.18', 5001)"
463,6.344020915031433,S,"('192.168.0.15', 5001)"
464,6.3839064836502075,S,"('192.168.0.17', 5001)"
465,6.33397038936615,S,"('192.168.0.16', 5001)"
466,6.354942841529846,S,"('192.168.0.18', 5001)"
467,6.106567330360413,S,"('192.168.0.18', 5001)"
468,6.198333158493042,S,"('192.168.0.15', 5001)"
469,5.888827319145203,S,"('192.168.0.15', 5001)"
470,5.9043916320800784,S,"('192.168.0.15', 5001)"
471,5.905683536529541,S,"('192.168.0.15', 5001)"
472,5.841267919540405,S,"('192.168.0.18', 5001)"
473,5.73894585609436,S,"('192.168.0.18', 5001)"
474,5.667998809814453,S,"('192.168.0.17', 5001)"
475,5.57230993270874,S,"('192.168.0.17', 5001)"
476,5.6589617252349855,S,"('192.168.0.15', 5001)"
477,5.482831792831421,S,"('192.168.0.16', 5001)"
478,5.3297723865509035,S,"('192.168.0.18', 5001)"
479,5.362191624641419,S,"('192.168.0.16', 5001)"
480,5.370490727424621,S,"('192.168.0.15', 5001)"
481,5.211386580467224,S,"('192.168.0.18', 5001)"
482,5.16449013710022,S,"('192.168.0.16', 5001)"
483,5.121335940361023,S,"('192.168.0.16', 5001)"
484,4.958409132957459,S,"('192.168.0.18', 5001)"
485,4.99579852104187,S,"('192.168.0.17', 5001)"
486,4.99773597240448,S,"('192.168.0.15', 5001)"
487,4.773435230255127,S,"('192.168.0.15', 5001)"
488,4.748681616783142,S,"('192.168.0.17', 5001)"
489,4.630009384155273,S,"('192.168.0.15', 5001)"
490,4.618189964294434,S,"('192.168.0.15', 5001)"
491,4.622100086212158,S,"('192.168.0.18', 5001)"
