eva_count_list,eva_value_list,control_tag_list,servers_list
340,8.01966118812561,S,"('192.168.0.15', 5001)"
341,10.035547971725464,S,"('192.168.0.15', 5001)"
342,11.670896530151367,S,"('192.168.0.15', 5001)"
343,10.900594711303711,S,"('192.168.0.15', 5001)"
344,12.991361856460571,S,"('192.168.0.15', 5001)"
345,13.036379337310791,S,"('192.168.0.15', 5001)"
346,11.4261634349823,S,"('192.168.0.15', 5001)"
347,12.003994941711426,S,"('192.168.0.15', 5001)"
348,9.59787392616272,S,"('192.168.0.15', 5001)"
349,13.98507046699524,S,"('192.168.0.15', 5001)"
350,11.1683030128479,S,"('192.168.0.15', 5001)"
351,11.259265661239624,S,"('192.168.0.15', 5001)"
352,11.512995481491089,S,"('192.168.0.15', 5001)"
353,7.925318479537964,S,"('192.168.0.15', 5001)"
354,5.214083433151245,S,"('192.168.0.15', 5001)"
355,6.258720397949219,S,"('192.168.0.15', 5001)"
356,13.770727396011353,S,"('192.168.0.15', 5001)"
357,8.222642183303833,S,"('192.168.0.15', 5001)"
358,8.071293592453003,S,"('192.168.0.15', 5001)"
359,12.649207830429077,S,"('192.168.0.15', 5001)"
360,15.785221099853516,S,"('192.168.0.15', 5001)"
361,4.68024754524231,S,"('192.168.0.15', 5001)"
362,3.0917606353759766,S,"('192.168.0.15', 5001)"
363,3.27445125579834,S,"('192.168.0.15', 5001)"
364,3.710826873779297,S,"('192.168.0.15', 5001)"
365,2.7978718280792236,S,"('192.168.0.15', 5001)"
366,4.838451385498047,S,"('192.168.0.15', 5001)"
367,5.1146180629730225,S,"('192.168.0.15', 5001)"
368,3.357940673828125,S,"('192.168.0.15', 5001)"
369,5.093050241470337,S,"('192.168.0.15', 5001)"
370,4.148626804351807,S,"('192.168.0.15', 5001)"
371,6.577964782714844,S,"('192.168.0.15', 5001)"
372,5.350125789642334,S,"('192.168.0.15', 5001)"
373,6.382740020751953,S,"('192.168.0.15', 5001)"
374,5.948139429092407,S,"('192.168.0.15', 5001)"
375,4.689772605895996,S,"('192.168.0.15', 5001)"
376,3.922271251678467,S,"('192.168.0.15', 5001)"
377,6.11973762512207,S,"('192.168.0.15', 5001)"
378,6.40390419960022,S,"('192.168.0.15', 5001)"
379,9.688347101211548,S,"('192.168.0.15', 5001)"
380,5.8223350048065186,S,"('192.168.0.15', 5001)"
381,5.238391876220703,S,"('192.168.0.15', 5001)"
382,6.071675777435303,S,"('192.168.0.15', 5001)"
